2015-11-10 10:43:37,319 [Worker-35] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\svn_beautyshop\com.siims.szb.store
2015-11-10 10:43:37,319 [Worker-35] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -s C:\Users\dany\.m2\settings.xml install
2015-11-10 10:43:51,768 [Worker-37] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2015-11-10 10:43:51,783 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-11-10 10:43:51,783 [Worker-37] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2015-11-10 10:43:51,783 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-11-10 10:43:59,404 [Worker-41] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\svn_beautyshop\com.gomai.garden.web
2015-11-10 10:43:59,404 [Worker-41] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -s C:\Users\dany\.m2\settings.xml jetty:run
2015-11-10 10:45:20,628 [Worker-37] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2015-11-10 10:45:20,628 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2015-11-10 10:45:20,628 [Worker-37] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2015-11-10 10:45:20,628 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-11-10 10:45:30,300 [Worker-35] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\svn_beautyshop\com.siims.szb.store
2015-11-10 10:45:30,300 [Worker-35] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -s C:\Users\dany\.m2\settings.xml install
2015-11-10 10:45:45,033 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2015-11-10 10:45:45,033 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-11-10 10:45:45,048 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2015-11-10 10:45:45,048 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-11-10 10:46:26,031 [Worker-40] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\svn_beautyshop\com.gomai.garden.web
2015-11-10 10:46:26,031 [Worker-40] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -s C:\Users\dany\.m2\settings.xml jetty:run
2015-11-10 10:56:39,855 [Worker-44] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2015-11-10 10:56:39,855 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2015-11-10 10:56:39,855 [Worker-44] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2015-11-10 10:56:39,855 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
